case_id,event_position,activity_name,timestamp,org:group,org:resource,organization country,resource country,label,anomaly_type,anomaly_description,concept:name,impact,lifecycle:transition,org:role,organization involved,product,time:timestamp
1-697458590,6,Accepted+Assigned,2012-03-15T15:41:16+01:00,Org line C,Lennart,se,Sweden,anomalous,Attribute,"{'index': [1, 1, 4, 4, 9, 9], 'attribute_index': [0, 1, 0, 1, 0, 2], 'attribute': ['org:group', 'org:resource', 'org:group', 'org:resource', 'org:group', 'organization country'], 'original': ['Org line C', 'Praveen', 'Org line C', 'Martin', 'Org line C', 'se']}",Accepted,High,Assigned,C_6,G273 3rd,PROD802,2012-03-15T15:41:16+01:00
1-697458590,7,Accepted+In Progress,2012-03-16T12:22:28+01:00,Org line C,Lennart,se,Sweden,anomalous,Attribute,"{'index': [1, 1, 4, 4, 9, 9], 'attribute_index': [0, 1, 0, 1, 0, 2], 'attribute': ['org:group', 'org:resource', 'org:group', 'org:resource', 'org:group', 'organization country'], 'original': ['Org line C', 'Praveen', 'Org line C', 'Martin', 'Org line C', 'se']}",Accepted,High,In Progress,C_6,G273 3rd,PROD802,2012-03-16T12:22:28+01:00
1-697458590,8,Accepted+In Progress,2012-03-16T12:46:28+01:00,Org line C,Michael,se,Sweden,anomalous,Attribute,"{'index': [1, 1, 4, 4, 9, 9], 'attribute_index': [0, 1, 0, 1, 0, 2], 'attribute': ['org:group', 'org:resource', 'org:group', 'org:resource', 'org:group', 'organization country'], 'original': ['Org line C', 'Praveen', 'Org line C', 'Martin', 'Org line C', 'se']}",Accepted,High,In Progress,C_6,G273 3rd,PROD802,2012-03-16T12:46:28+01:00
1-697458590,9,Accepted+Assigned,2012-03-16T12:48:25+01:00,Org line C,Steve,se,Sweden,anomalous,Attribute,"{'index': [1, 1, 4, 4, 9, 9], 'attribute_index': [0, 1, 0, 1, 0, 2], 'attribute': ['org:group', 'org:resource', 'org:group', 'org:resource', 'org:group', 'organization country'], 'original': ['Org line C', 'Praveen', 'Org line C', 'Martin', 'Org line C', 'se']}",Accepted,High,Assigned,C_6,G273 3rd,PROD802,2012-03-16T12:48:25+01:00
1-697458590,10,Accepted+Wait,2012-03-16T12:49:45+01:00,Org line D,Steve,ca,Sweden,anomalous,Attribute,"{'index': [1, 1, 4, 4, 9, 9], 'attribute_index': [0, 1, 0, 1, 0, 2], 'attribute': ['org:group', 'org:resource', 'org:group', 'org:resource', 'org:group', 'organization country'], 'original': ['Org line C', 'Praveen', 'Org line C', 'Martin', 'Org line C', 'se']}",Accepted,High,Wait,C_6,G273 3rd,PROD802,2012-03-16T12:49:45+01:00
1-697458590,11,Completed+Closed,2012-05-07T14:28:53+02:00,Org line C,Steve,se,Sweden,anomalous,Attribute,"{'index': [1, 1, 4, 4, 9, 9], 'attribute_index': [0, 1, 0, 1, 0, 2], 'attribute': ['org:group', 'org:resource', 'org:group', 'org:resource', 'org:group', 'organization country'], 'original': ['Org line C', 'Praveen', 'Org line C', 'Martin', 'Org line C', 'se']}",Completed,High,Closed,C_6,G273 3rd,PROD802,2012-05-07T14:28:53+02:00
1-697459701,1,Accepted+In Progress,2012-03-14T13:34:17+01:00,Org line C,Peter,nl,Belgium,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-14T13:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line V7n', 'org:resource': 'Reinier', 'organization country': 'nl', 'organization involved': 'V32 2nd', 'product': 'PROD821', 'resource country': 'Netherlands', 'time:timestamp': '2012-03-14T13:54:03+01:00'}}]}",Accepted,High,In Progress,E_1,G55 2nd,PROD821,2012-03-14T13:34:17+01:00
1-697459701,2,Accepted+In Progress,2012-03-14T13:35:08+01:00,Org line V7n,Reinier,nl,Netherlands,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-14T13:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line V7n', 'org:resource': 'Reinier', 'organization country': 'nl', 'organization involved': 'V32 2nd', 'product': 'PROD821', 'resource country': 'Netherlands', 'time:timestamp': '2012-03-14T13:54:03+01:00'}}]}",Accepted,High,In Progress,,V32 2nd,PROD821,2012-03-14T13:35:08+01:00
1-697459701,3,Queued+Awaiting Assignment,2012-03-14T13:54:02+01:00,Org line C,Peter,nl,Belgium,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-14T13:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line V7n', 'org:resource': 'Reinier', 'organization country': 'nl', 'organization involved': 'V32 2nd', 'product': 'PROD821', 'resource country': 'Netherlands', 'time:timestamp': '2012-03-14T13:54:03+01:00'}}]}",Queued,High,Awaiting Assignment,E_1,G55 2nd,PROD821,2012-03-14T13:54:02+01:00
1-697459701,4,Completed+Closed,2012-03-14T14:21:23+01:00,Org line V7n,Reinier,nl,Netherlands,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-14T13:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line V7n', 'org:resource': 'Reinier', 'organization country': 'nl', 'organization involved': 'V32 2nd', 'product': 'PROD821', 'resource country': 'Netherlands', 'time:timestamp': '2012-03-14T13:54:03+01:00'}}]}",Completed,High,Closed,,V32 2nd,PROD821,2012-03-14T14:21:23+01:00
1-697486903,1,Accepted+In Progress,2012-03-14T14:37:53+01:00,Org line A2,Lauro,se,Brazil,normal,-,-,Accepted,Medium,In Progress,A2_3,G45 2nd,PROD711,2012-03-14T14:37:53+01:00
1-697486903,2,Completed+Closed,2012-04-04T19:13:57+02:00,Org line A2,Lauro,se,Brazil,normal,-,-,Completed,Medium,Closed,A2_3,G45 2nd,PROD711,2012-04-04T19:13:57+02:00
1-697578650,1,Accepted+In Progress,2012-03-14T16:04:35+01:00,Org line A2,Maria,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-14T16:04:35+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Maria', 'org:role': 'A2_4', 'organization country': 'se', 'organization involved': 'G118 2nd', 'product': 'PROD591', 'resource country': 'Sweden', 'time:timestamp': '2012-03-14T16:04:35+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-16T10:45:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Maria', 'org:role': 'A2_4', 'organization country': 'se', 'organization involved': 'G118 2nd', 'product': 'PROD591', 'resource country': 'Sweden', 'time:timestamp': '2012-03-16T10:45:58+01:00'}}]}",Accepted,Medium,In Progress,A2_4,G118 2nd,PROD591,2012-03-14T16:04:35+01:00
1-697578650,2,Completed+Closed,2012-03-16T10:45:58+01:00,Org line A2,Maria,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-14T16:04:35+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Maria', 'org:role': 'A2_4', 'organization country': 'se', 'organization involved': 'G118 2nd', 'product': 'PROD591', 'resource country': 'Sweden', 'time:timestamp': '2012-03-14T16:04:35+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-16T10:45:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Maria', 'org:role': 'A2_4', 'organization country': 'se', 'organization involved': 'G118 2nd', 'product': 'PROD591', 'resource country': 'Sweden', 'time:timestamp': '2012-03-16T10:45:58+01:00'}}]}",Completed,Medium,Closed,A2_4,G118 2nd,PROD591,2012-03-16T10:45:58+01:00
1-697578650,3,Accepted+In Progress,2012-03-14T16:04:35+01:00,Org line A2,Maria,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-14T16:04:35+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Maria', 'org:role': 'A2_4', 'organization country': 'se', 'organization involved': 'G118 2nd', 'product': 'PROD591', 'resource country': 'Sweden', 'time:timestamp': '2012-03-14T16:04:35+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-16T10:45:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Maria', 'org:role': 'A2_4', 'organization country': 'se', 'organization involved': 'G118 2nd', 'product': 'PROD591', 'resource country': 'Sweden', 'time:timestamp': '2012-03-16T10:45:58+01:00'}}]}",Accepted,Medium,In Progress,A2_4,G118 2nd,PROD591,2012-03-14T16:04:35+01:00
1-697578650,4,Completed+Closed,2012-03-16T10:45:58+01:00,Org line A2,Maria,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-14T16:04:35+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Maria', 'org:role': 'A2_4', 'organization country': 'se', 'organization involved': 'G118 2nd', 'product': 'PROD591', 'resource country': 'Sweden', 'time:timestamp': '2012-03-14T16:04:35+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-16T10:45:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Maria', 'org:role': 'A2_4', 'organization country': 'se', 'organization involved': 'G118 2nd', 'product': 'PROD591', 'resource country': 'Sweden', 'time:timestamp': '2012-03-16T10:45:58+01:00'}}]}",Completed,Medium,Closed,A2_4,G118 2nd,PROD591,2012-03-16T10:45:58+01:00
1-697811404,1,Accepted+In Progress,2012-03-15T10:15:22+01:00,Org line A2,Agneta,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-28T13:37:19+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:37:19+02:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-28T13:38:51+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:38:51+02:00'}}]}",Accepted,High,In Progress,A2_3,U6 2nd,PROD802,2012-03-15T10:15:22+01:00
1-697811404,2,Queued+Awaiting Assignment,2012-03-15T10:34:49+01:00,Org line A2,Agneta,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-28T13:37:19+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:37:19+02:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-28T13:38:51+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:38:51+02:00'}}]}",Queued,High,Awaiting Assignment,A2_3,U6 2nd,PROD802,2012-03-15T10:34:49+01:00
1-697811404,3,Accepted+In Progress,2012-03-28T13:37:19+02:00,Org line A2,Lars,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-28T13:37:19+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:37:19+02:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-28T13:38:51+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:38:51+02:00'}}]}",Accepted,High,In Progress,A2_3,U6 2nd,PROD802,2012-03-28T13:37:19+02:00
1-697811404,4,Completed+Closed,2012-03-28T13:38:51+02:00,Org line A2,Lars,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-28T13:37:19+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:37:19+02:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-28T13:38:51+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:38:51+02:00'}}]}",Completed,High,Closed,A2_3,U6 2nd,PROD802,2012-03-28T13:38:51+02:00
1-697811404,5,Accepted+In Progress,2012-03-28T13:37:19+02:00,Org line A2,Lars,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-28T13:37:19+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:37:19+02:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-28T13:38:51+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:38:51+02:00'}}]}",Accepted,High,In Progress,A2_3,U6 2nd,PROD802,2012-03-28T13:37:19+02:00
1-697811404,6,Completed+Closed,2012-03-28T13:38:51+02:00,Org line A2,Lars,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-28T13:37:19+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:37:19+02:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-03-28T13:38:51+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Lars', 'org:role': 'A2_3', 'organization country': 'se', 'organization involved': 'U6 2nd', 'product': 'PROD802', 'resource country': 'Sweden', 'time:timestamp': '2012-03-28T13:38:51+02:00'}}]}",Completed,High,Closed,A2_3,U6 2nd,PROD802,2012-03-28T13:38:51+02:00
1-697987547,1,Accepted+In Progress,2012-03-15T14:04:08+01:00,Org line V2,Andreas,se,Sweden,normal,-,-,Accepted,Low,In Progress,,T2 2nd,PROD367,2012-03-15T14:04:08+01:00
1-697987547,2,Accepted+In Progress,2012-03-20T12:29:34+01:00,Org line V2,Andreas,se,Sweden,normal,-,-,Accepted,Low,In Progress,,T2 2nd,PROD367,2012-03-20T12:29:34+01:00
1-697987547,3,Queued+Awaiting Assignment,2012-03-20T12:30:03+01:00,Org line V2,Anna,se,Sweden,normal,-,-,Queued,Low,Awaiting Assignment,,T4 2nd,PROD367,2012-03-20T12:30:03+01:00
1-697987547,4,Accepted+In Progress,2012-03-20T12:30:24+01:00,Org line V2,Andreas,se,Sweden,normal,-,-,Accepted,Low,In Progress,,T2 2nd,PROD367,2012-03-20T12:30:24+01:00
1-697987547,5,Queued+Awaiting Assignment,2012-03-20T12:31:16+01:00,Org line V2,Anna,se,Sweden,normal,-,-,Queued,Low,Awaiting Assignment,,T4 2nd,PROD367,2012-03-20T12:31:16+01:00
1-697987547,6,Accepted+In Progress,2012-03-20T12:31:30+01:00,Org line V2,Andreas,se,Sweden,normal,-,-,Accepted,Low,In Progress,,T2 2nd,PROD367,2012-03-20T12:31:30+01:00
1-697987547,7,Accepted+In Progress,2012-03-20T12:32:00+01:00,Org line V2,Andreas,se,Sweden,normal,-,-,Accepted,Low,In Progress,,T4 2nd,PROD367,2012-03-20T12:32:00+01:00
1-697987547,8,Completed+Closed,2012-05-16T15:17:58+02:00,Org line V2,Andreas,se,Sweden,normal,-,-,Completed,Low,Closed,,T4 2nd,PROD367,2012-05-16T15:17:58+02:00
1-698044001,1,Accepted+In Progress,2012-03-15T15:13:24+01:00,Org line C,Martin,se,Sweden,normal,-,-,Accepted,Major,In Progress,C_6,G273 3rd,PROD802,2012-03-15T15:13:24+01:00
1-698044001,2,Queued+Awaiting Assignment,2012-03-15T15:17:08+01:00,Org line C,Martin,se,Sweden,normal,-,-,Queued,Major,Awaiting Assignment,C_6,G273 3rd,PROD802,2012-03-15T15:17:08+01:00
1-698044001,3,Accepted+In Progress,2012-03-15T15:43:05+01:00,Org line C,Michael,se,Sweden,normal,-,-,Accepted,Major,In Progress,C_6,G273 3rd,PROD802,2012-03-15T15:43:05+01:00
1-698044001,4,Accepted+Assigned,2012-03-15T15:51:42+01:00,Org line C,Martin,se,Sweden,normal,-,-,Accepted,Major,Assigned,C_6,G273 3rd,PROD802,2012-03-15T15:51:42+01:00
1-698044001,5,Accepted+In Progress,2012-04-10T14:52:27+02:00,Org line C,Martin,se,Sweden,normal,-,-,Accepted,Major,In Progress,C_6,G273 3rd,PROD802,2012-04-10T14:52:27+02:00
1-698044001,6,Completed+Closed,2012-04-10T14:53:04+02:00,Org line C,Martin,se,Sweden,normal,-,-,Completed,Major,Closed,C_6,G273 3rd,PROD802,2012-04-10T14:53:04+02:00
1-698057087,1,Accepted+In Progress,2012-03-15T15:52:30+01:00,Org line C,Manoj,in,Sweden,normal,-,-,Accepted,Medium,In Progress,E_10,G276 2nd,PROD698,2012-03-15T15:52:30+01:00
1-698057087,2,Completed+Closed,2012-03-15T15:55:20+01:00,Org line C,Manoj,in,Sweden,normal,-,-,Completed,Medium,Closed,E_10,G276 2nd,PROD698,2012-03-15T15:55:20+01:00
1-698077265,1,Accepted+In Progress,2012-03-15T17:34:01+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Accepted,High,In Progress,,G199 3rd,PROD98,2012-03-15T17:34:01+01:00
1-698077265,2,Completed+Closed,2012-03-15T17:37:07+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Completed,High,Closed,,G199 3rd,PROD98,2012-03-15T17:37:07+01:00
1-698103331,1,Accepted+In Progress,2012-03-15T20:21:59+01:00,Org line G4,Lars,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-15T20:21:59+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G4', 'org:resource': 'Lars', 'organization country': 'se', 'organization involved': 'S33 2nd', 'product': 'PROD448', 'resource country': 'Sweden', 'time:timestamp': '2012-03-15T20:21:59+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-04-11T15:28:54+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G4', 'org:resource': 'Lars', 'organization country': 'se', 'organization involved': 'S33 2nd', 'product': 'PROD448', 'resource country': 'Sweden', 'time:timestamp': '2012-04-11T15:28:54+02:00'}}]}",Accepted,Medium,In Progress,,S33 2nd,PROD448,2012-03-15T20:21:59+01:00
1-698103331,2,Completed+Closed,2012-04-11T15:28:54+02:00,Org line G4,Lars,se,Sweden,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2012-03-15T20:21:59+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G4', 'org:resource': 'Lars', 'organization country': 'se', 'organization involved': 'S33 2nd', 'product': 'PROD448', 'resource country': 'Sweden', 'time:timestamp': '2012-03-15T20:21:59+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-04-11T15:28:54+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G4', 'org:resource': 'Lars', 'organization country': 'se', 'organization involved': 'S33 2nd', 'product': 'PROD448', 'resource country': 'Sweden', 'time:timestamp': '2012-04-11T15:28:54+02:00'}}]}",Completed,Medium,Closed,,S33 2nd,PROD448,2012-04-11T15:28:54+02:00
